loss,pg_loss,kl_loss,reward_mean,reward_std,kl_mean,advantage_std,step,elapsed
-0.8216860294342041,-0.8216860294342041,0.0,0.5673929043114185,0.17045816592872143,0.0,0.7674624919891357,0,7.907197713851929
-1.0297613963484764,-1.0358643680810928,0.006102948675106745,0.510416142642498,0.22523433156311512,0.061029486590996385,0.8215414434671402,1,15.201706886291504
-3.082577921450138,-3.0898976027965546,0.007319591037230566,0.5193203240633011,0.23416107892990112,0.07319591008126736,0.8215414434671402,2,22.405548334121704
-5.077533662319183,-5.093558639287949,0.016025098622776568,0.45580072421580553,0.2935834750533104,0.16025098226964474,0.7674623876810074,3,29.83844232559204
-4.317840278148651,-4.328841537237167,0.011001310573192313,0.3498058281838894,0.216183228418231,0.11001310311257839,0.725966215133667,4,37.007164478302
-4.708628058433533,-4.733352959156036,0.024725015508010983,0.7913188487291336,0.2570429127663374,0.24725013971328735,0.9045339822769165,5,44.3782594203949
-2.880291134119034,-3.0528912246227264,0.17260010028257966,0.45516241528093815,0.21736865118145943,1.7260009422898293,0.7674624770879745,6,51.627485513687134
-2.159280025633052,-2.2401744425296783,0.08089435892179608,0.38908880576491356,0.2977392375469208,0.8089435659348965,0.6369041800498962,7,58.94619011878967
-0.1148325726389885,-0.1332610622048378,0.018428503506584093,0.46915271133184433,0.3339870385825634,0.18428503413451836,0.7674623876810074,8,66.1264157295227
-0.7484026998281479,-0.8223521411418915,0.07394942990504205,0.37349598854780197,0.11636165156960487,0.7394943051040173,0.7133834511041641,9,73.51327013969421
-4.364392340183258,-4.449566602706909,0.08517432771623135,0.5933876149356365,0.23713136091828346,0.851743258535862,0.863037720322609,10,81.10780024528503
-1.9803020432591438,-2.0515021681785583,0.0712001295760274,0.4205526113510132,0.19819812010973692,0.7120012938976288,0.7800451815128326,11,88.18068647384644
-0.19818835629848763,-0.30710892379283905,0.10892056004377082,0.22975269332528114,0.15538393147289753,1.0892055854201317,0.4998327046632767,12,95.37539529800415
1.0657543257111683,1.0365250911563635,0.029229192179627717,0.22682536579668522,0.23612545058131218,0.2922919150441885,0.5539117306470871,13,102.65050292015076
-6.145489498972893,-6.197912782430649,0.05242330580949783,0.39904775097966194,0.2550850249826908,0.5242330506443977,0.7800451964139938,14,110.32238268852234
-3.6915886104106903,-3.7517319917678833,0.060143403708934784,0.8436577320098877,0.18632986769080162,0.6014340072870255,0.8630377501249313,15,117.38020372390747
0.2104689972475171,0.1666726265102625,0.043796432204544544,0.6069690641015768,0.1926539782434702,0.4379643201828003,0.7674625068902969,16,124.8558406829834
-4.2503600381314754,-4.314623596146703,0.06426359293982387,0.6306464038789272,0.26396865770220757,0.6426358968019485,0.8089587241411209,17,132.1403169631958
0.061786383390426636,0.02292335033416748,0.03886307659558952,0.5363508947193623,0.24648689851164818,0.388630760833621,0.821541428565979,18,139.68264889717102
-3.8721177726984024,-3.9344025552272797,0.0622847571503371,0.3978688009083271,0.27900955453515053,0.622847568243742,0.7385489046573639,19,147.4079098701477
0.027199409902095795,0.0059541016817092896,0.02124536340124905,0.4205056354403496,0.21905727498233318,0.21245362609624863,0.7674624919891357,20,155.04225897789001
-6.078054219484329,-6.120544850826263,0.04249059350695461,0.49925986863672733,0.23581389896571636,0.42490593157708645,0.7674624919891357,21,162.69586825370789
-1.842968299984932,-1.873408481478691,0.030440133064985275,0.45331550389528275,0.22734706103801727,0.30440132692456245,0.7800452262163162,22,170.11362671852112
2.015789270401001,1.2443223297595978,0.7714669764973223,0.5343710891902447,0.2501269578933716,7.714669398963451,0.8215414583683014,23,177.93682408332825
-3.930424690246582,-3.9725602567195892,0.042135508731007576,0.2680091541260481,0.17612158507108688,0.4213550789281726,0.6718871891498566,24,184.9983913898468
0.8631595373153687,0.31981292366981506,0.5433466834947467,0.6192875504493713,0.29229671135544777,5.433466751128435,0.8630377650260925,25,192.41648483276367
-2.3911482393741608,-2.459695130586624,0.0685469190357253,0.7412871718406677,0.1982300579547882,0.685469183139503,0.8630377650260925,26,199.7001359462738
-3.7914100289344788,-3.90743151307106,0.11602161568589509,0.765490785241127,0.32774000614881516,1.1602160930633545,0.9045340716838837,27,207.03336644172668
0.8003363162279129,0.753144770860672,0.04719161195680499,0.5400214865803719,0.22065887972712517,0.471916101872921,0.8215413987636566,28,214.80137825012207
-1.6956521272659302,-1.760093316435814,0.06444122805260122,0.36553217098116875,0.2548241503536701,0.6444122660905123,0.7800451666116714,29,222.276615858078
-1.4441530257463455,-1.49344140291214,0.049288406036794186,0.5336079262197018,0.3067043498158455,0.4928840473294258,0.7674625217914581,30,229.48506546020508
-1.4809805154800415,-1.5229251980781555,0.041944722179323435,0.637846939265728,0.32930297404527664,0.4194472171366215,0.767462432384491,31,236.59870314598083
-6.159349203109741,-6.228795617818832,0.06944632763043046,0.5445028617978096,0.2724774405360222,0.6944632455706596,0.7800451368093491,32,244.12732362747192
-0.9629335342906415,-0.9962857766076922,0.03335225663613528,0.5693305842578411,0.24000474251806736,0.3335225488990545,0.8089587539434433,33,251.45873594284058
-3.2341491132974625,-3.2936856746673584,0.059536504093557596,0.4200537819415331,0.21567947417497635,0.5953650213778019,0.7259661704301834,34,258.79627108573914
-3.0798369497060776,-3.185737408697605,0.10590041021350771,0.37905656918883324,0.21290549635887146,1.0590040907263756,0.7800451666116714,35,266.0498101711273
2.161504319345113,2.1465333998203278,0.014970877906307578,0.34888049587607384,0.21645093709230423,0.14970877766609192,0.5413289964199066,36,273.08596873283386
-3.248130142688751,-3.316199243068695,0.06806903053075075,0.6705175563693047,0.2626173086464405,0.6806902810931206,0.8630377054214478,37,280.6122908592224
-1.0503105819225311,-1.1028693467378616,0.05255876900628209,0.4656383693218231,0.1990164816379547,0.5255876891314983,0.8215414881706238,38,288.0185875892639
-0.29151998460292816,-0.38621973991394043,0.09469973994418979,0.49545397609472275,0.16601918637752533,0.9469973668456078,0.5954079627990723,39,295.27632689476013
-2.198180064558983,-2.31618117261678,0.11800110433250666,0.5700508430600166,0.18510881625115871,1.1800110191106796,0.7800451666116714,40,302.6915862560272
-0.4068574607372284,-0.45603273808956146,0.049175315303727984,0.5391283929347992,0.17856991104781628,0.49175316095352173,0.7674624621868134,41,310.04190158843994
-1.7057677209377289,-1.842902421951294,0.1371346591040492,0.4608873538672924,0.24458850920200348,1.3713465631008148,0.8215414583683014,42,317.53723430633545
-0.6086775660514832,-0.6401097178459167,0.03143217321485281,0.449511113576591,0.2159251794219017,0.31432172283530235,0.7259660959243774,43,324.87237071990967
-4.096890389919281,-4.181236237287521,0.0843458753079176,0.6574352532625198,0.28572122380137444,0.843458741903305,0.863037720322609,44,332.0630795955658
-2.8283104971051216,-2.961476892232895,0.1331663818564266,0.6933932974934578,0.20759375765919685,1.3316638320684433,0.8215414136648178,45,339.2249844074249
-1.7915417440235615,-1.8928344249725342,0.10129265580326319,0.48565201088786125,0.2086610086262226,1.012926533818245,0.780045211315155,46,346.5688786506653
0.9356995970010757,0.8560754656791687,0.07962409197352827,0.3559450851753354,0.17487460933625698,0.7962409146130085,0.725966215133667,47,353.83529591560364
-1.2025782614946365,-1.2776345610618591,0.07505631353706121,0.42054931819438934,0.22012874484062195,0.7505631148815155,0.7800451815128326,48,360.9813566207886
0.9900941047817469,0.9335761573165655,0.05651794036384672,0.8255535513162613,0.2705889604985714,0.5651793777942657,0.8630377650260925,49,368.250853061676
-1.3665128350257874,-1.4232749789953232,0.056762141874060035,0.6955555081367493,0.18682697787880898,0.5676214033737779,0.821541503071785,50,375.57137060165405
0.4233255833387375,0.34050384163856506,0.08282175799831748,0.17579603102058172,0.21151409298181534,0.8282175585627556,0.630390927195549,51,383.07900309562683
-2.8922389149665833,-2.9885387122631073,0.09629972279071808,0.30180610716342926,0.21402544155716896,0.9629972232505679,0.725966215133667,52,390.3753206729889
-1.758710676804185,-1.7975105829536915,0.03879988472908735,0.6724614202976227,0.2904805690050125,0.3879988491535187,0.863037571310997,53,398.22525548934937
-2.3596923425793648,-2.3912236765027046,0.031531344167888165,0.375185739248991,0.2003290317952633,0.31531344167888165,0.7800452411174774,54,405.7838833332062
-4.355554446578026,-4.4057498425245285,0.05019542924128473,0.6436327695846558,0.2160651534795761,0.5019542761147022,0.8215414732694626,55,413.37822222709656
-6.420933465473354,-6.436448732973076,0.015515248873271048,0.6857250817120075,0.22636526077985764,0.15515248756855726,0.8215414583683014,56,420.88199400901794
-3.1412117518484592,-5.0576571226119995,1.9164453595876694,0.476632921025157,0.2296830751001835,19.164452873170376,0.7674624919891357,57,428.3061981201172
-1.9705220460891724,-2.0050647854804993,0.03454275499098003,0.5973684582859278,0.1923139952123165,0.34542754851281643,0.8089587539434433,58,435.63934445381165
-3.8325661718845367,-3.9246508479118347,0.09208470303565264,0.4236481860280037,0.23735957965254784,0.9208470359444618,0.7800451666116714,59,443.2905533313751
-1.734105959534645,-1.7761356458067894,0.04202965344302356,0.27181465458124876,0.1434535402804613,0.42029652558267117,0.6178082376718521,60,450.3190779685974
-1.1416113674640656,-1.2495232373476028,0.1079119211062789,0.36269496008753777,0.2248859889805317,1.0791191756725311,0.7385489195585251,61,457.70359683036804
-3.214255377650261,-3.3542801537550986,0.14002485573291779,0.7946811467409134,0.2568165883421898,1.4002485275268555,0.8630377054214478,62,465.0398347377777
-0.4530462622642517,-0.6420989483594894,0.18905269913375378,0.4477723464369774,0.2065587192773819,1.8905269876122475,0.7800451666116714,63,472.1003768444061
-3.9486507773399353,-4.106470108032227,0.15781944058835506,0.37584685906767845,0.20520436391234398,1.5781943425536156,0.780045211315155,64,479.2488889694214
-3.991754412651062,-4.075762033462524,0.08400762034580112,0.43638464994728565,0.24838253296911716,0.840076208114624,0.7259662002325058,65,486.6651484966278
-2.5225061178207397,-2.8806943595409393,0.35818814765661955,0.662725705653429,0.19628677889704704,3.5818814858794212,0.8630377501249313,66,494.02833700180054
0.02546444535255432,-0.05505838990211487,0.08052290044724941,0.2990106847137213,0.20291264355182648,0.8052290081977844,0.725966215133667,67,501.5704665184021
-4.004077106714249,-4.1262266635894775,0.12214964395388961,0.6789686381816864,0.2825741060078144,1.2214964181184769,0.8630377799272537,68,508.7013223171234
-1.1209260076284409,-1.1618114113807678,0.04088539909571409,0.5061162766069174,0.22654390521347523,0.4088539853692055,0.7133834809064865,69,515.939046382904
-3.5798392817378044,-3.6305107474327087,0.05067136324942112,0.4653287045657635,0.21998187713325024,0.5067136213183403,0.7259661555290222,70,523.1559464931488
-3.2129532396793365,-3.2996253073215485,0.08667211793363094,0.6726074516773224,0.15357360802590847,0.8667211681604385,0.8630376607179642,71,530.7093732357025
-0.47937434911727905,-0.548100158572197,0.0687258190009743,0.4428449831902981,0.19123654812574387,0.6872581951320171,0.725966215133667,72,538.2716219425201
-1.632117211818695,-1.695430338382721,0.06331314705312252,0.5098524689674377,0.3601938486099243,0.6331314593553543,0.8215414583683014,73,545.7197663784027
0.23324787616729736,0.1823209524154663,0.050926878582686186,0.6697213482111692,0.1586252562701702,0.5092687904834747,0.8089587539434433,74,553.6833231449127
-2.2312807142734528,-2.2874127328395844,0.05613197851926088,0.404284343123436,0.30050569772720337,0.5613197609782219,0.7800451964139938,75,560.7006220817566
0.18335169553756714,-2.359670877456665,2.5430226740427315,0.5706374049186707,0.19516393914818764,25.43022622913122,0.8215414881706238,76,568.1083805561066
-2.977516233921051,-3.1124488413333893,0.13493260694667697,0.508929600007832,0.19802569970488548,1.3493260815739632,0.7674624621868134,77,575.4410130977631
-2.7112972736358643,-2.7956247329711914,0.08432744722813368,0.3590624378994107,0.22181897796690464,0.8432744666934013,0.6718872040510178,78,583.151340007782
-0.9130953252315521,-0.9921126216650009,0.07901732716709375,0.6759163215756416,0.2358115278184414,0.79017324000597,0.8215414136648178,79,590.3041272163391
-1.042239673435688,-1.1010542958974838,0.058814617805182934,0.41654136776924133,0.18644886650145054,0.5881461501121521,0.7800451815128326,80,598.0354804992676
-0.28529924154281616,-0.39962467551231384,0.11432544142007828,0.49300381913781166,0.30951885879039764,1.1432543583214283,0.8215413689613342,81,605.5578265190125
0.05034320056438446,-0.0334983691573143,0.08384156413376331,0.4047861620783806,0.20546360686421394,0.8384156078100204,0.7800451964139938,82,612.8630368709564
-2.786254569888115,-2.8817056119441986,0.09545108489692211,0.46885791793465614,0.20057875104248524,0.9545108303427696,0.7674625068902969,83,620.4710211753845
-0.0953112542629242,-0.20074592903256416,0.10543467663228512,0.5641729831695557,0.2886502183973789,1.0543467625975609,0.7674624770879745,84,627.7491943836212
-1.8056596368551254,-1.95051671564579,0.14485703222453594,0.49346335232257843,0.31923791766166687,1.4485703110694885,0.8215414732694626,85,635.067215681076
-2.5295865004882216,-2.6844366621226072,0.15485025942325592,0.4590900959447026,0.2080244179815054,1.548502579331398,0.7674624472856522,86,642.3539021015167
-3.896483615040779,-4.016511715948582,0.12002816051244736,0.6167732626199722,0.2533203773200512,1.20028156042099,0.8215414583683014,87,649.5710558891296
-3.1415747236460447,-3.290567696094513,0.1489928849041462,0.42822207137942314,0.22135985642671585,1.4899288266897202,0.636904239654541,88,656.6834280490875
-1.3100671991705894,-1.3564589051529765,0.04639172088354826,0.71879081428051,0.16579573415219784,0.46391719952225685,0.8630377799272537,89,664.2546238899231
-2.7797717601060867,-2.8551396131515503,0.07536790519952774,0.45664447359740734,0.16478254087269306,0.7536790519952774,0.767462432384491,90,671.752525806427
-0.7867567986249924,-0.8635207712650299,0.07676396332681179,0.35096073150634766,0.2310139201581478,0.7676396183669567,0.7800452262163162,91,679.2850785255432
2.2438333481550217,2.190474659204483,0.05335858347825706,0.3415175527334213,0.26648603193461895,0.533585824072361,0.7259661555290222,92,686.5780189037323
0.14956869184970856,0.04167003929615021,0.10789871495217085,0.3505697650834918,0.20425568148493767,1.0789871513843536,0.725966215133667,93,694.0484554767609
-3.458523750305176,-3.561757206916809,0.1032334128394723,0.5546681992709637,0.1725622694939375,1.0323341190814972,0.8215414136648178,94,701.7205731868744
-1.4320042729377747,-1.4991387724876404,0.06713448627851903,0.46361467335373163,0.1763919461518526,0.6713448464870453,0.7674623131752014,95,708.9101560115814
-0.24398285150527954,-0.31166696548461914,0.06768414657562971,0.3918631486594677,0.20833934843540192,0.6768414527177811,0.7800451666116714,96,716.2915694713593
-1.9822479486465454,-2.101457068696618,0.11920917802490294,0.5163051895797253,0.2774885892868042,1.1920917555689812,0.8215414732694626,97,723.4844543933868
-3.179591864347458,-3.320369988679886,0.14077813923358917,0.743761420249939,0.18238861486315727,1.4077813923358917,0.8630376756191254,98,731.3221802711487
-0.8017298728227615,-1.4751825034618378,0.6734526641666889,0.6374877989292145,0.2495029903948307,6.7345265075564384,0.8630376607179642,99,739.1278374195099
0.843741849064827,0.5327673554420471,0.3109746016561985,0.47951240837574005,0.29248498752713203,3.109745964407921,0.8215414583683014,100,746.4408094882965
-0.4922481179237366,-0.5700657516717911,0.07781763188540936,0.6799028292298317,0.21599026396870613,0.7781763076782227,0.8630377501249313,101,754.4493319988251
-2.2121074348688126,-2.307385176420212,0.09527774341404438,0.6411163657903671,0.1788141243159771,0.9527774304151535,0.8215414583683014,102,761.879142999649
-0.91188944876194,-1.046862281858921,0.13497283775359392,0.7671626210212708,0.16816278919577599,1.349728375673294,0.8630377650260925,103,769.5201160907745
1.6472657099366188,1.3065291047096252,0.34073662641458213,0.5076102614402771,0.25849444046616554,3.407366320490837,0.8215414732694626,104,777.2226004600525
0.213089469820261,0.11066281795501709,0.10242672474123538,0.4005339704453945,0.2212240919470787,1.024267241358757,0.7385489344596863,105,784.4499475955963
-2.1634425818920135,-2.2441056668758392,0.08066308125853539,0.6394014582037926,0.2104136198759079,0.80663076415658,0.8215414583683014,106,791.9733481407166
-0.514743983745575,-1.231408879160881,0.7166648972779512,0.5191264487802982,0.2152259387075901,7.166648618876934,0.8215414732694626,107,799.5441174507141
-3.9285847172141075,-3.9638549983501434,0.035270291613414884,0.4770434722304344,0.24109469167888165,0.35270290076732635,0.8089587837457657,108,807.3949542045593
-3.7037808299064636,-3.732027530670166,0.028246738715097308,0.8602019250392914,0.2708735093474388,0.28246738761663437,0.9045339822769165,109,815.0218451023102
-1.339683122932911,-1.36003740131855,0.02035430818796158,0.3976467400789261,0.18394343554973602,0.20354307815432549,0.7800452262163162,110,822.5618278980255
-1.8609250783920288,-1.89469875395298,0.033773678936995566,0.46723854169249535,0.2837344706058502,0.33773678727447987,0.8215414136648178,111,829.9093155860901
0.2072220742702484,0.00645667826756835,0.20076541882008314,0.6143673630431294,0.09706633165478706,2.0076541528105736,0.8089587539434433,112,837.143560886383
0.3780777156352997,0.2892369329929352,0.0888406706508249,0.7940420061349869,0.1686431672424078,0.8884067162871361,0.8630377352237701,113,844.8390021324158
0.11424945294857025,0.06550993025302887,0.04873954295180738,0.5032688602805138,0.2100288439542055,0.48739541321992874,0.8215414583683014,114,852.1882643699646
1.5334624871611595,1.4965879768133163,0.036874420242384076,0.5282019078731537,0.2677614502608776,0.3687442019581795,0.8215413689613342,115,859.7535786628723
-1.9611548781394958,-2.0184642374515533,0.0573093225248158,0.5000174306333065,0.250024251639843,0.5730932168662548,0.8215413987636566,116,867.2719874382019
