loss,pg_loss,kl_loss,reward_mean,reward_std,kl_mean,advantage_std,step,stage,elapsed
-0.7467317581176758,-0.7465432286262512,-0.00018855520465876907,0.8294540643692017,0.09625320136547089,-0.0018855519592761993,0.8230547904968262,16,easy,1.8120768070220947
-0.6895876526832581,-0.6850531101226807,-0.00453454302623868,0.8730464577674866,0.04372170940041542,-0.045345429331064224,0.9503819346427917,17,easy,1.8823072910308838
-0.6390402913093567,-0.6330535411834717,-0.005986732430756092,0.5967920422554016,0.17998716235160828,-0.05986732244491577,0.9503818154335022,18,easy,1.9499149322509766
-0.947567343711853,-0.9437869787216187,-0.003780385944992304,0.7739697694778442,0.10171615332365036,-0.037803858518600464,0.9503819346427917,19,easy,2.019592046737671
-0.47697365283966064,-0.4776589274406433,0.0006852649967186153,0.7573940753936768,0.09891600161790848,0.006852650083601475,0.950381875038147,20,easy,2.088207483291626
-1.4795936346054077,-1.472939372062683,-0.006654217839241028,0.864966869354248,0.075015127658844,-0.06654217839241028,0.9503819346427917,21,easy,2.15759539604187
-0.19248348474502563,-0.184065580368042,-0.008417906239628792,0.8102654814720154,0.10213780403137207,-0.08417905867099762,0.9503819346427917,22,easy,2.2261388301849365
-0.9144536256790161,-0.9110365509986877,-0.0034170912113040686,0.6305357217788696,0.37695762515068054,-0.034170910716056824,0.823054850101471,23,easy,2.2992186546325684
-0.7192075848579407,-0.7116460204124451,-0.007561572827398777,0.8148387670516968,0.12982183694839478,-0.07561572641134262,0.950381875038147,24,easy,2.3690478801727295
-0.2531951069831848,-0.25038909912109375,-0.0028060213662683964,0.721411943435669,0.14091485738754272,-0.02806021273136139,0.950381875038147,25,easy,2.4426233768463135
0.15345698595046997,0.15974360704421997,-0.006286616902798414,0.7798029780387878,0.10669736564159393,-0.06286616623401642,0.9503817558288574,26,easy,2.5190484523773193
-1.2749760150909424,-1.272271990776062,-0.0027039924170821905,0.6406536102294922,0.3787938058376312,-0.027039922773838043,0.8230549097061157,27,easy,2.5894198417663574
-0.36918118596076965,-0.36855781078338623,-0.0006233681342564523,0.7482037544250488,0.16562220454216003,-0.006233680993318558,0.950381875038147,28,easy,2.653594970703125
-0.19606634974479675,-0.18393993377685547,-0.01212641317397356,0.7317721843719482,0.19354867935180664,-0.12126412987709045,0.950381875038147,29,easy,2.727856159210205
-0.5255613923072815,-0.5256567001342773,9.528538066660985e-05,0.750886082649231,0.16349050402641296,0.0009528538212180138,0.9503819346427917,30,easy,2.7901153564453125
-0.5994427800178528,-0.5948041081428528,-0.00463865464553237,0.809991180896759,0.16902516782283783,-0.04638654366135597,0.950381875038147,31,easy,2.867156744003296
0.10990624129772186,0.11242306232452393,-0.0025168228894472122,0.8123499751091003,0.08644602447748184,-0.025168228894472122,0.9503818154335022,32,easy,2.9439198970794678
-0.794266402721405,-0.7895961999893188,-0.004670222755521536,0.7587131261825562,0.13443085551261902,-0.04670222848653793,0.9503818154335022,33,easy,3.012739896774292
-0.6768158674240112,-0.653211236000061,-0.02360464818775654,0.5681287050247192,0.36200809478759766,-0.23604647815227509,0.823054850101471,34,easy,3.083015203475952
-0.1920185089111328,-0.1913752257823944,-0.0006432868540287018,0.7475602030754089,0.14391925930976868,-0.006432868540287018,0.823054850101471,35,easy,3.151423215866089
-0.8958674073219299,-0.876560628414154,-0.01930677890777588,0.7917319536209106,0.1356695592403412,-0.1930677890777588,0.9503819346427917,36,easy,3.2226946353912354
-0.9625986218452454,-0.9579858779907227,-0.0046127415262162685,0.9187811613082886,0.03154713287949562,-0.04612741619348526,0.950381875038147,37,easy,3.2941620349884033
-0.9166945815086365,-0.9040720462799072,-0.01262251939624548,0.8966549038887024,0.060578636825084686,-0.12622518837451935,0.9503819346427917,38,easy,3.365612745285034
